roll,status,marks,total,percentage,grade,name,source_page
801827,PASS,625,1100,56.82,C,,38
801830,PASS,513,1100,46.64,D,,38
801832,PASS,472,1100,42.91,D,,38
801836,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
801861,PASS,568,1100,51.64,C,,38
801862,PASS,504,1100,45.82,D,,38
801871,PASS,616,1100,56.0,C,,39
801872,PASS,671,1100,61.0,B,,39
801873,PASS,586,1100,53.27,C,,39
801891,PASS,581,1100,52.82,C,,39
801892,PASS,556,1100,50.55,C,,39
801893,PASS,573,1100,52.09,C,,39
801894,PASS,595,1100,54.09,C,,39
801895,PASS,618,1100,56.18,C,,39
801896,PASS,602,1100,54.73,C,,39
801897,PASS,554,1100,50.36,C,,39
801911,PASS,559,1100,50.82,C,,39
801913,PASS,735,1100,66.82,B,,39
801914,PASS,574,1100,52.18,C,,39
801915,PASS,603,1100,54.82,C,,39
801916,PASS,617,1100,56.09,C,,39
801917,PASS,613,1100,55.73,C,,39
801919,PASS,558,1100,50.73,C,,39
801920,PASS,656,1100,59.64,C,,39
801921,PASS,656,1100,59.64,C,,39
801922,PASS,848,1100,77.09,A,,39
801924,PASS,732,1100,66.55,B,,39
801925,PASS,624,1100,56.73,C,,39
801926,PASS,774,1100,70.36,A,,39
801927,PASS,612,1100,55.64,C,,39
801928,PASS,695,1100,63.18,B,,39
801941,PASS,591,1100,53.73,C,,40
801942,PASS,504,1100,45.82,D,,40
801944,PASS,614,1100,55.82,C,,40
801945,PASS,691,1100,62.82,B,,40
801946,PASS,879,1100,79.91,A,,39
801947,PASS,760,1100,69.09,B,,40
801948,PASS,628,1100,57.09,C,,40
801949,PASS,684,1100,62.18,B,,40
801950,PASS,758,1100,68.91,B,,40
801951,PASS,680,1100,61.82,B,,40
801952,PASS,814,1100,74.0,A,,40
801953,PASS,689,1100,62.64,B,,40
801954,PASS,558,1100,50.73,C,,40
801955,PASS,907,1100,82.45,A-1,,39
801956,PASS,735,1100,66.82,B,,40
801957,PASS,790,1100,71.82,A,,40
801958,PASS,767,1100,69.73,B,,40
801959,PASS,813,1100,73.91,A,,40
801962,PASS,628,1100,57.09,C,,40
801963,PASS,661,1100,60.09,B,,40
801965,PASS,753,1100,68.45,B,,40
801966,PASS,618,1100,56.18,C,,40
801967,PASS,595,1100,54.09,C,,40
801969,PASS,723,1100,65.73,B,,40
801970,PASS,706,1100,64.18,B,,40
802004,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
802009,PASS,535,1100,48.64,D,,40
802041,PASS,454,1100,41.27,D,,40
802043,PASS,463,1100,42.09,D,,40
802048,PASS,512,1100,46.55,D,,40
802050,PASS,539,1100,49.0,D,,40
802057,PASS,424,1100,38.55,E,,41
802060,PASS,507,1100,46.09,D,,40
802082,PASS,795,1100,72.27,A,,40
802086,PASS,587,1100,53.36,C,,40
802090,PASS,574,1100,52.18,C,,40
802099,PASS,807,1100,73.36,A,,40
802102,PASS,850,1100,77.27,A,,40
802104,PASS,445,1100,40.45,D,,40
802110,PASS,430,1100,39.09,E,,41
802113,PASS,746,1100,67.82,B,,40
802114,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802272,PASS,537,1100,48.82,D,,41
802273,PASS,498,1100,45.27,D,,41
802275,PASS,431,1100,39.18,E,,41
802276,PASS,791,1100,71.91,A,,41
802278,PASS,554,1100,50.36,C,,41
802289,PASS,534,1100,48.55,D,,41
802291,PASS,752,1100,68.36,B,,41
802294,PASS,518,1100,47.09,D,,41
802299,PASS,464,1100,42.18,D,,41
802300,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802302,PASS,495,1100,45.0,D,,41
802321,PASS,769,1100,69.91,B,,41
802334,PASS,751,1100,68.27,B,,41
802335,PASS,837,1100,76.09,A,,41
802336,PASS,562,1100,51.09,C,,41
802337,PASS,564,1100,51.27,C,,41
802340,PASS,503,1100,45.73,D,,41
802341,PASS,525,1100,47.73,D,,41
802343,PASS,556,1100,50.55,C,,41
802347,PASS,899,1100,81.73,A-1,,41
802353,PASS,480,1100,43.64,D,,41
802380,PASS,485,1100,44.09,D,,41
802382,PASS,545,1100,49.55,D,,41
802385,PASS,449,1100,40.82,D,,41
802388,PASS,899,1100,81.73,A-1,,41
802389,PASS,820,1100,74.55,A,,41
802391,PASS,554,1100,50.36,C,,41
802392,PASS,513,1100,46.64,D,,41
802402,PASS,483,1100,43.91,D,,41
802403,PASS,553,1100,50.27,C,,41
802406,PASS,494,1100,44.91,D,,41
802409,PASS,596,1100,54.18,C,,41
802411,PASS,500,1100,45.45,D,,41
802413,PASS,496,1100,45.09,D,,41
802416,PASS,490,1100,44.55,D,,42
802417,PASS,524,1100,47.64,D,,42
802419,PASS,487,1100,44.27,D,,42
802420,PASS,460,1100,41.82,D,,42
802424,PASS,485,1100,44.09,D,,42
802426,PASS,549,1100,49.91,D,,41
802428,PASS,604,1100,54.91,C,,41
802430,PASS,445,1100,40.45,D,,42
802432,PASS,476,1100,43.27,D,,42
802433,PASS,497,1100,45.18,D,,42
802437,PASS,486,1100,44.18,D,,42
802438,PASS,498,1100,45.27,D,,42
802440,PASS,494,1100,44.91,D,,42
802441,PASS,510,1100,46.36,D,,42
802442,PASS,637,1100,57.91,C,,41
802443,PASS,487,1100,44.27,D,,42
802444,PASS,917,1100,83.36,A-1,,41
802445,PASS,544,1100,49.45,D,,42
802447,PASS,483,1100,43.91,D,,42
802448,PASS,555,1100,50.45,C,,41
802449,PASS,535,1100,48.64,D,,42
802451,PASS,431,1100,39.18,E,,42
802452,PASS,478,1100,43.45,D,,42
802453,PASS,466,1100,42.36,D,,42
802455,PASS,545,1100,49.55,D,,41
802458,PASS,523,1100,47.55,D,,42
802459,PASS,522,1100,47.45,D,,42
802460,PASS,518,1100,47.09,D,,42
802466,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
802471,PASS,537,1100,48.82,D,,42
802481,PASS,712,1100,64.73,B,,41
802485,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802486,PASS,744,1100,67.64,B,,41
802487,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802561,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802573,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802581,PASS,878,1100,79.82,A,,42
802582,PASS,792,1100,72.0,A,,42
802583,PASS,550,1100,50.0,C,,42
802585,PASS,684,1100,62.18,B,,42
802586,PASS,551,1100,50.09,C,,42
802587,PASS,764,1100,69.45,B,,42
802588,PASS,813,1100,73.91,A,,42
802590,PASS,860,1100,78.18,A,,42
802591,PASS,785,1100,71.36,A,,42
802601,PASS,691,1100,62.82,B,,42
802602,PASS,631,1100,57.36,C,,43
802603,PASS,758,1100,68.91,B,,42
802604,PASS,932,1100,84.73,A-1,,42
802605,PASS,934,1100,84.91,A-1,,42
802611,PASS,542,1100,49.27,D,,43
802613,PASS,577,1100,52.45,C,,43
802614,PASS,557,1100,50.64,C,,43
802615,PASS,678,1100,61.64,B,,43
802616,PASS,646,1100,58.73,C,,43
802617,PASS,965,1100,87.73,A-1,,43
802620,PASS,647,1100,58.82,C,,43
802621,PASS,679,1100,61.73,B,,43
802622,PASS,630,1100,57.27,C,,43
802623,PASS,571,1100,51.91,C,,43
802625,PASS,708,1100,64.36,B,,43
802626,PASS,995,1100,90.45,A-1,,43
802627,PASS,630,1100,57.27,C,,43
802628,PASS,578,1100,52.55,C,,43
802629,PASS,644,1100,58.55,C,,43
802630,PASS,691,1100,62.82,B,,43
802631,PASS,603,1100,54.82,C,,43
802632,PASS,705,1100,64.09,B,,43
802633,PASS,923,1100,83.91,A-1,,43
802635,PASS,689,1100,62.64,B,,43
802636,PASS,524,1100,47.64,D,,43
802651,PASS,541,1100,49.18,D,,43
802652,PASS,640,1100,58.18,C,,43
802653,PASS,541,1100,49.18,D,,43
802654,PASS,777,1100,70.64,A,,43
802655,PASS,618,1100,56.18,C,,43
802656,PASS,722,1100,65.64,B,,43
802657,PASS,684,1100,62.18,B,,43
802658,PASS,536,1100,48.73,D,,43
802659,PASS,705,1100,64.09,B,,43
802660,PASS,722,1100,65.64,B,,43
802661,PASS,499,1100,45.36,D,,43
802662,PASS,733,1100,66.64,B,,43
802663,PASS,578,1100,52.55,C,,43
802664,PASS,677,1100,61.55,B,,43
802665,PASS,642,1100,58.36,C,,43
802666,PASS,524,1100,47.64,D,,43
802671,PASS,552,1100,50.18,C,,44
802673,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802678,PASS,554,1100,50.36,C,,44
802679,PASS,484,1100,44.0,D,,44
802680,PASS,730,1100,66.36,B,,44
802682,PASS,531,1100,48.27,D,,44
802685,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802686,PASS,805,1100,73.18,A,,44
802688,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
802695,PASS,774,1100,70.36,A,,44
802711,PASS,782,1100,71.09,A,,44
802712,PASS,1004,1100,91.27,A-1,HAFIZ ABDUL RAFAY TARIQ,44
802713,PASS,755,1100,68.64,B,,45
802714,PASS,926,1100,84.18,A-1,,44
802715,PASS,802,1100,72.91,A,,44
802716,PASS,957,1100,87.0,A-1,,44
802717,PASS,884,1100,80.36,A-1,,44
802718,PASS,689,1100,62.64,B,,45
802719,PASS,662,1100,60.18,B,,45
802720,PASS,882,1100,80.18,A-1,,44
802721,PASS,740,1100,67.27,B,,45
802722,PASS,875,1100,79.55,A,,44
802723,PASS,854,1100,77.64,A,,44
802724,PASS,972,1100,88.36,A-1,,44
802725,PASS,820,1100,74.55,A,,44
802726,PASS,867,1100,78.82,A,,44
802727,PASS,873,1100,79.36,A,,44
802728,PASS,611,1100,55.55,C,,45
802729,PASS,733,1100,66.64,B,,45
802730,PASS,677,1100,61.55,B,,45
802731,PASS,923,1100,83.91,A-1,,44
802732,PASS,916,1100,83.27,A-1,,44
802733,PASS,720,1100,65.45,B,,45
802734,PASS,713,1100,64.82,B,,45
802735,PASS,653,1100,59.36,C,,45
802736,PASS,710,1100,64.55,B,,45
802737,PASS,739,1100,67.18,B,,45
802738,PASS,769,1100,69.91,B,,44
802739,PASS,815,1100,74.09,A,,44
802740,PASS,750,1100,68.18,B,,45
802741,PASS,764,1100,69.45,B,,45
802742,PASS,875,1100,79.55,A,,44
802743,PASS,896,1100,81.45,A-1,,44
802744,PASS,877,1100,79.73,A,,44
802745,PASS,720,1100,65.45,B,,45
802746,PASS,617,1100,56.09,C,,45
802748,PASS,708,1100,64.36,B,,45
802749,PASS,584,1100,53.09,C,,45
802750,PASS,552,1100,50.18,C,,45
802751,PASS,749,1100,68.09,B,,45
802752,PASS,694,1100,63.09,B,,45
802753,PASS,682,1100,62.0,B,,45
802754,PASS,785,1100,71.36,A,,44
802755,PASS,782,1100,71.09,A,,44
802757,PASS,743,1100,67.55,B,,45
802758,PASS,724,1100,65.82,B,,45
802759,PASS,593,1100,53.91,C,,45
802760,PASS,595,1100,54.09,C,,45
802762,PASS,671,1100,61.0,B,,45
802763,PASS,859,1100,78.09,A,,44
802764,PASS,626,1100,56.91,C,,45
802765,PASS,799,1100,72.64,A,,44
802766,PASS,675,1100,61.36,B,,45
802767,PASS,815,1100,74.09,A,,44
802768,PASS,897,1100,81.55,A-1,,44
802769,PASS,859,1100,78.09,A,,44
802771,PASS,570,1100,51.82,C,,45
802772,PASS,591,1100,53.73,C,,45
802773,PASS,684,1100,62.18,B,,45
802774,PASS,848,1100,77.09,A,,44
802775,PASS,712,1100,64.73,B,,45
802776,PASS,716,1100,65.09,B,,45
802777,PASS,835,1100,75.91,A,,44
802778,PASS,580,1100,52.73,C,,45
802779,PASS,611,1100,55.55,C,,45
802780,PASS,853,1100,77.55,A,,44
802781,PASS,844,1100,76.73,A,,44
802782,PASS,615,1100,55.91,C,,45
802783,PASS,940,1100,85.45,A-1,,44
802784,PASS,590,1100,53.64,C,,45
802785,PASS,754,1100,68.55,B,,45
802786,PASS,577,1100,52.45,C,,45
802787,PASS,937,1100,85.18,A-1,,44
802788,PASS,771,1100,70.09,A,,44
802789,PASS,842,1100,76.55,A,,44
802790,PASS,911,1100,82.82,A-1,,44
802791,PASS,740,1100,67.27,B,,45
802792,PASS,943,1100,85.73,A-1,,44
802793,PASS,840,1100,76.36,A,,44
802794,PASS,853,1100,77.55,A,,44
802795,PASS,865,1100,78.64,A,,44
802796,PASS,891,1100,81.0,A-1,,44
802797,PASS,742,1100,67.45,B,,45
802798,PASS,561,1100,51.0,C,,45
802799,PASS,821,1100,74.64,A,,44
802800,PASS,769,1100,69.91,B,,44
802801,PASS,649,1100,59.0,C,,45
802802,PASS,728,1100,66.18,B,,45
802803,PASS,622,1100,56.55,C,,45
802804,PASS,764,1100,69.45,B,,45
802805,PASS,651,1100,59.18,C,,45
802806,PASS,747,1100,67.91,B,,45
802807,PASS,816,1100,74.18,A,,44
802808,PASS,804,1100,73.09,A,,44
802809,PASS,776,1100,70.55,A,,44
802810,PASS,795,1100,72.27,A,,44
802811,PASS,851,1100,77.36,A,,44
802812,PASS,689,1100,62.64,B,,45
802814,PASS,807,1100,73.36,A,,44
802815,PASS,890,1100,80.91,A-1,,44
802816,PASS,848,1100,77.09,A,,44
802817,PASS,827,1100,75.18,A,,44
802818,PASS,863,1100,78.45,A,,44
802819,PASS,900,1100,81.82,A-1,,44
802820,PASS,940,1100,85.45,A-1,,44
802821,PASS,811,1100,73.73,A,,44
802822,PASS,655,1100,59.55,C,,45
802823,PASS,815,1100,74.09,A,,44
802824,PASS,893,1100,81.18,A-1,,44
802825,PASS,661,1100,60.09,B,,45
802826,PASS,836,1100,76.0,A,,44
802827,PASS,783,1100,71.18,A,,44
802828,PASS,817,1100,74.27,A,,44
802829,PASS,843,1100,76.64,A,,44
802830,PASS,780,1100,70.91,A,,44
802831,PASS,833,1100,75.73,A,,44
802832,PASS,863,1100,78.45,A,,44
802833,PASS,907,1100,82.45,A-1,,44
802834,PASS,814,1100,74.0,A,,44
802835,PASS,770,1100,70.0,A,,44
802836,PASS,810,1100,73.64,A,,44
802837,PASS,776,1100,70.55,A,,44
802838,PASS,807,1100,73.36,A,,44
802839,PASS,704,1100,64.0,B,,45
802841,PASS,605,1100,55.0,C,,45
802842,PASS,670,1100,60.91,B,,45
802843,PASS,871,1100,79.18,A,,44
802844,PASS,692,1100,62.91,B,,45
802845,PASS,835,1100,75.91,A,,44
802846,PASS,819,1100,74.45,A,,44
802847,PASS,836,1100,76.0,A,,44
802848,PASS,886,1100,80.55,A-1,,44
802849,PASS,725,1100,65.91,B,,45
802850,PASS,627,1100,57.0,C,,45
802851,PASS,815,1100,74.09,A,,44
802852,PASS,978,1100,88.91,A-1,,44
802853,PASS,684,1100,62.18,B,,45
802854,PASS,831,1100,75.55,A,,44
802856,PASS,632,1100,57.45,C,,45
802857,PASS,729,1100,66.27,B,,45
802858,PASS,870,1100,79.09,A,,44
802859,PASS,717,1100,65.18,B,,45
802860,PASS,627,1100,57.0,C,,45
802861,PASS,740,1100,67.27,B,,45
802862,PASS,877,1100,79.73,A,,44
802863,PASS,836,1100,76.0,A,,44
802864,PASS,661,1100,60.09,B,,45
802865,PASS,628,1100,57.09,C,,45
802866,PASS,492,1100,44.73,D,,46
802867,PASS,566,1100,51.45,C,,45
802868,PASS,574,1100,52.18,C,,45
802869,PASS,850,1100,77.27,A,,44
802870,PASS,680,1100,61.82,B,,45
802871,PASS,854,1100,77.64,A,,44
802872,PASS,616,1100,56.0,C,,45
802873,PASS,615,1100,55.91,C,,45
802875,PASS,734,1100,66.73,B,,45
802876,PASS,928,1100,84.36,A-1,,44
802877,PASS,675,1100,61.36,B,,45
802878,PASS,701,1100,63.73,B,,45
802879,PASS,654,1100,59.45,C,,45
802880,PASS,531,1100,48.27,D,,46
802882,PASS,831,1100,75.55,A,,44
802883,PASS,695,1100,63.18,B,,45
802886,PASS,726,1100,66.0,B,,45
802887,PASS,884,1100,80.36,A-1,,44
802888,PASS,693,1100,63.0,B,,45
802889,PASS,883,1100,80.27,A-1,,44
802890,PASS,865,1100,78.64,A,,44
802891,PASS,548,1100,49.82,D,,45
802892,PASS,943,1100,85.73,A-1,,44
802893,PASS,917,1100,83.36,A-1,,44
802894,PASS,699,1100,63.55,B,,45
802895,PASS,581,1100,52.82,C,,45
802896,PASS,523,1100,47.55,D,,46
802898,PASS,824,1100,74.91,A,,44
802899,PASS,595,1100,54.09,C,,45
802900,PASS,939,1100,85.36,A-1,,44
802901,PASS,675,1100,61.36,B,,45
802902,PASS,770,1100,70.0,A,,44
802903,PASS,682,1100,62.0,B,,45
802904,PASS,479,1100,43.55,D,,46
802905,PASS,740,1100,67.27,B,,45
802906,PASS,867,1100,78.82,A,,44
802907,PASS,898,1100,81.64,A-1,,44
802908,PASS,925,1100,84.09,A-1,,44
802909,PASS,991,1100,90.09,A-1,,44
802911,PASS,938,1100,85.27,A-1,,44
802912,PASS,687,1100,62.45,B,,45
802913,PASS,960,1100,87.27,A-1,,44
802914,PASS,933,1100,84.82,A-1,,44
802915,PASS,884,1100,80.36,A-1,,44
802916,PASS,911,1100,82.82,A-1,,44
802918,PASS,701,1100,63.73,B,,45
802919,PASS,877,1100,79.73,A,,44
802920,PASS,697,1100,63.36,B,,45
802921,PASS,683,1100,62.09,B,,45
802922,PASS,769,1100,69.91,B,,44
802923,PASS,663,1100,60.27,B,,45
802924,PASS,686,1100,62.36,B,,45
802926,PASS,708,1100,64.36,B,,45
802927,PASS,805,1100,73.18,A,,44
802928,PASS,830,1100,75.45,A,,44
802929,PASS,866,1100,78.73,A,,44
802930,PASS,622,1100,56.55,C,,45
802931,PASS,923,1100,83.91,A-1,,44
802932,PASS,584,1100,53.09,C,,45
802933,PASS,944,1100,85.82,A-1,,44
802934,PASS,885,1100,80.45,A-1,,44
802935,PASS,869,1100,79.0,A,,44
802936,PASS,774,1100,70.36,A,,44
802937,PASS,762,1100,69.27,B,,45
802938,PASS,711,1100,64.64,B,,45
802939,PASS,730,1100,66.36,B,,45
802940,PASS,874,1100,79.45,A,,44
802941,PASS,922,1100,83.82,A-1,,44
802944,PASS,856,1100,77.82,A,,44
802945,PASS,747,1100,67.91,B,,45
802946,PASS,871,1100,79.18,A,,44
802947,PASS,823,1100,74.82,A,,44
802948,PASS,779,1100,70.82,A,,44
802949,PASS,834,1100,75.82,A,,44
802950,PASS,836,1100,76.0,A,,44
802951,PASS,804,1100,73.09,A,,44
802952,PASS,684,1100,62.18,B,,45
802953,PASS,769,1100,69.91,B,,44
802954,PASS,911,1100,82.82,A-1,,44
802955,PASS,663,1100,60.27,B,,45
802956,PASS,667,1100,60.64,B,,45
802957,PASS,883,1100,80.27,A-1,,44
802958,PASS,925,1100,84.09,A-1,,44
802959,PASS,751,1100,68.27,B,,45
802960,PASS,788,1100,71.64,A,,44
802961,PASS,935,1100,85.0,A-1,,44
802962,PASS,838,1100,76.18,A,,44
802963,PASS,740,1100,67.27,B,,45
802964,PASS,793,1100,72.09,A,,45
802965,PASS,882,1100,80.18,A-1,,44
802966,PASS,859,1100,78.09,A,,45
802967,PASS,668,1100,60.73,B,,45
802968,PASS,726,1100,66.0,B,,45
802969,PASS,876,1100,79.64,A,,44
802970,PASS,869,1100,79.0,A,,45
802971,PASS,812,1100,73.82,A,,45
802972,PASS,851,1100,77.36,A,,45
802973,PASS,852,1100,77.45,A,,45
802975,PASS,559,1100,50.82,C,,45
802976,PASS,748,1100,68.0,B,,45
802977,PASS,823,1100,74.82,A,,45
802978,PASS,651,1100,59.18,C,,45
802979,PASS,476,1100,43.27,D,,46
802981,PASS,494,1100,44.91,D,,46
802983,PASS,819,1100,74.45,A,,45
802984,PASS,913,1100,83.0,A-1,,44
802985,PASS,873,1100,79.36,A,,45
802986,PASS,507,1100,46.09,D,,46
802987,PASS,660,1100,60.0,B,,45
802988,PASS,736,1100,66.91,B,,45
802990,PASS,823,1100,74.82,A,,45
802992,PASS,793,1100,72.09,A,,45
802993,PASS,697,1100,63.36,B,,45
802994,PASS,675,1100,61.36,B,,45
802995,PASS,694,1100,63.09,B,,45
802997,PASS,765,1100,69.55,B,,45
803000,PASS,744,1100,67.64,B,,45
803001,PASS,865,1100,78.64,A,,45
803002,PASS,909,1100,82.64,A-1,,44
803003,PASS,700,1100,63.64,B,,45
803004,PASS,869,1100,79.0,A,,45
803005,PASS,516,1100,46.91,D,,46
803006,PASS,701,1100,63.73,B,,45
803007,PASS,914,1100,83.09,A-1,,44
803008,PASS,881,1100,80.09,A-1,,44
803009,PASS,856,1100,77.82,A,,45
803010,PASS,902,1100,82.0,A-1,,44
803011,PASS,769,1100,69.91,B,,45
803012,PASS,923,1100,83.91,A-1,,44
803013,PASS,864,1100,78.55,A,,45
803014,PASS,782,1100,71.09,A,,45
803015,PASS,829,1100,75.36,A,,45
803016,PASS,748,1100,68.0,B,,45
803017,PASS,911,1100,82.82,A-1,,44
803018,PASS,785,1100,71.36,A,,45
803019,PASS,703,1100,63.91,B,,45
803020,PASS,695,1100,63.18,B,,45
803021,PASS,753,1100,68.45,B,,45
803022,PASS,848,1100,77.09,A,,45
803023,PASS,806,1100,73.27,A,,45
803025,PASS,971,1100,88.27,A-1,,44
803026,PASS,794,1100,72.18,A,,45
803027,PASS,812,1100,73.82,A,,45
803028,PASS,768,1100,69.82,B,,45
803029,PASS,803,1100,73.0,A,,45
803030,PASS,749,1100,68.09,B,,45
803032,PASS,596,1100,54.18,C,,45
803033,PASS,841,1100,76.45,A,,45
803034,PASS,769,1100,69.91,B,,45
803035,PASS,924,1100,84.0,A-1,,44
803038,PASS,669,1100,60.82,B,,45
803039,PASS,765,1100,69.55,B,,45
803040,PASS,716,1100,65.09,B,,45
803041,PASS,652,1100,59.27,C,,45
803042,PASS,833,1100,75.73,A,,45
803043,PASS,682,1100,62.0,B,,45
803044,PASS,818,1100,74.36,A,,45
803045,PASS,837,1100,76.09,A,,45
803046,PASS,910,1100,82.73,A-1,,44
803047,PASS,812,1100,73.82,A,,45
803048,PASS,705,1100,64.09,B,,45
803049,PASS,974,1100,88.55,A-1,,44
803050,PASS,887,1100,80.64,A-1,,44
803051,PASS,689,1100,62.64,B,,45
803052,PASS,892,1100,81.09,A-1,,44
803053,PASS,923,1100,83.91,A-1,,44
803054,PASS,694,1100,63.09,B,,45
803055,PASS,947,1100,86.09,A-1,,44
803056,PASS,665,1100,60.45,B,,45
803057,PASS,721,1100,65.55,B,,45
803058,PASS,675,1100,61.36,B,,45
803059,PASS,638,1100,58.0,C,,45
803060,PASS,813,1100,73.91,A,,45
803061,PASS,757,1100,68.82,B,,45
803062,PASS,589,1100,53.55,C,,45
803064,PASS,726,1100,66.0,B,,45
803065,PASS,669,1100,60.82,B,,45
803066,PASS,767,1100,69.73,B,,45
803067,PASS,585,1100,53.18,C,,45
803068,PASS,830,1100,75.45,A,,45
803069,PASS,713,1100,64.82,B,,45
803070,PASS,779,1100,70.82,A,,45
803071,PASS,788,1100,71.64,A,,45
803072,PASS,760,1100,69.09,B,,45
803073,PASS,825,1100,75.0,A,,45
803074,PASS,778,1100,70.73,A,,45
803075,PASS,650,1100,59.09,C,,45
803076,PASS,637,1100,57.91,C,,45
803077,PASS,914,1100,83.09,A-1,,44
803078,PASS,804,1100,73.09,A,,45
803079,PASS,613,1100,55.73,C,,45
803080,PASS,624,1100,56.73,C,,45
803081,PASS,662,1100,60.18,B,,45
803082,PASS,759,1100,69.0,B,,45
803083,PASS,932,1100,84.73,A-1,,44
803084,PASS,657,1100,59.73,C,,45
803085,PASS,722,1100,65.64,B,,45
803086,PASS,977,1100,88.82,A-1,,44
803087,PASS,802,1100,72.91,A,,45
803088,PASS,849,1100,77.18,A,,45
803089,PASS,586,1100,53.27,C,,45
803090,PASS,513,1100,46.64,D,,46
803091,PASS,622,1100,56.55,C,,45
803092,PASS,596,1100,54.18,C,,45
803093,PASS,832,1100,75.64,A,,45
803094,PASS,716,1100,65.09,B,,45
803097,PASS,594,1100,54.0,C,,45
803098,PASS,739,1100,67.18,B,,45
803099,PASS,514,1100,46.73,D,,46
803101,PASS,814,1100,74.0,A,,45
803102,PASS,967,1100,87.91,A-1,,44
803103,PASS,598,1100,54.36,C,,45
803104,PASS,535,1100,48.64,D,,46
803138,PASS,563,1100,51.18,C,,46
803142,PASS,626,1100,56.91,C,,46
803145,PASS,721,1100,65.55,B,,46
803147,PASS,558,1100,50.73,C,,46
803152,PASS,880,1100,80.0,A-1,,46
803153,PASS,697,1100,63.36,B,,46
803156,PASS,517,1100,47.0,D,,46
803175,PASS,545,1100,49.55,D,,46
803195,PASS,798,1100,72.55,A,,46
803197,PASS,660,1100,60.0,B,,46
803199,PASS,533,1100,48.45,D,,46
803209,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
803261,PASS,673,1100,61.18,B,,46
803267,PASS,701,1100,63.73,B,,46
803269,PASS,615,1100,55.91,C,,46
803273,PASS,757,1100,68.82,B,,46
803276,PASS,683,1100,62.09,B,,46
803277,PASS,565,1100,51.36,C,,46
803278,PASS,851,1100,77.36,A,,46
803280,PASS,554,1100,50.36,C,,46
803283,PASS,668,1100,60.73,B,,46
803285,PASS,688,1100,62.55,B,,46
803290,PASS,496,1100,45.09,D,,46
803291,PASS,500,1100,45.45,D,,46
803293,PASS,570,1100,51.82,C,,46
803294,PASS,799,1100,72.64,A,,46
803296,PASS,726,1100,66.0,B,,46
803301,PASS,938,1100,85.27,A-1,,46
803304,PASS,754,1100,68.55,B,,46
803310,PASS,687,1100,62.45,B,,46
803316,PASS,609,1100,55.36,C,,46
803329,PASS,577,1100,52.45,C,,46
803331,PASS,940,1100,85.45,A-1,,46
803344,PASS,545,1100,49.55,D,,46
803347,PASS,570,1100,51.82,C,,46
803348,PASS,529,1100,48.09,D,,46
803353,PASS,499,1100,45.36,D,,46
803354,PASS,573,1100,52.09,C,,46
803355,PASS,653,1100,59.36,C,,46
803363,PASS,531,1100,48.27,D,,46
803364,PASS,920,1100,83.64,A-1,,46
803371,PASS,926,1100,84.18,A-1,,46
803375,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
803462,PASS,548,1100,49.82,D,,47
803463,PASS,573,1100,52.09,C,,47
803464,PASS,499,1100,45.36,D,,47
803465,PASS,600,1100,54.55,C,,47
803466,PASS,640,1100,58.18,C,,47
803467,PASS,528,1100,48.0,D,,47
803468,PASS,667,1100,60.64,B,,47
803469,PASS,609,1100,55.36,C,,47
803470,PASS,745,1100,67.73,B,,47
803472,PASS,643,1100,58.45,C,,47
803473,PASS,707,1100,64.27,B,,47
803474,PASS,770,1100,70.0,A,,46
803475,PASS,600,1100,54.55,C,,47
803476,PASS,772,1100,70.18,A,,46
803477,PASS,770,1100,70.0,A,,46
803481,PASS,661,1100,60.09,B,,47
803482,PASS,750,1100,68.18,B,,47
803484,PASS,915,1100,83.18,A-1,,47
803485,PASS,734,1100,66.73,B,,47
803486,PASS,783,1100,71.18,A,,47
803487,PASS,565,1100,51.36,C,,48
803488,PASS,818,1100,74.36,A,,47
803489,PASS,547,1100,49.73,D,,48
803491,PASS,659,1100,59.91,C,,47
803492,PASS,624,1100,56.73,C,,48
803493,PASS,560,1100,50.91,C,,48
803494,PASS,523,1100,47.55,D,,48
803495,PASS,621,1100,56.45,C,,48
803496,PASS,608,1100,55.27,C,,48
803497,PASS,772,1100,70.18,A,,47
803498,PASS,823,1100,74.82,A,,47
803499,PASS,622,1100,56.55,C,,48
803500,PASS,571,1100,51.91,C,,48
803501,PASS,778,1100,70.73,A,,47
803502,PASS,617,1100,56.09,C,,48
803503,PASS,913,1100,83.0,A-1,,47
803504,PASS,635,1100,57.73,C,,48
803505,PASS,537,1100,48.82,D,,48
